unit_id,source_pdf,journal,doi,title,topic_tags,gate,char_len,abstract_signal,raw_text_stored
034_NatCommun_s41467-024-52255-z_peer_review_file__u0020,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,sampling_event_representativeness,233,why,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0021,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,detail_audit,731,clarify; why; would like,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0024,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,sampling_event_representativeness,222,should; why,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0032,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,aerosol_cloud_radiation_microphysics,796,lack,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0034,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,aerosol_cloud_radiation_microphysics,2334,however; should; lack; recommend,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0035,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,aerosol_cloud_radiation_microphysics,567,limitation,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0036,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,aerosol_cloud_radiation_microphysics,3931,major; limitation,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0037,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,aerosol_cloud_radiation_microphysics,254,lack,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0038,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,sampling_event_representativeness,2886,concern,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0039,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,aerosol_cloud_radiation_microphysics,582,lack,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0043,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,observational_product_reanalysis_validity,232,validation,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0045,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,aerosol_cloud_radiation_microphysics,3263,should; limitation,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0046,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,observational_product_reanalysis_validity,271,limitation,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0049,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,aerosol_cloud_radiation_microphysics,3556,should,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0052,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,detail_audit,422,clarify,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0053,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,trend_internal_variability_signal_detection,935,sensitivity,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0054,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,aerosol_cloud_radiation_microphysics,659,major; clarify,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0069,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,trend_internal_variability_signal_detection,194,however; limitation,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0071,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,aerosol_cloud_radiation_microphysics,704,recommend,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0072,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,aerosol_cloud_radiation_microphysics,632,however; lack,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0079,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,sampling_event_representativeness,333,however,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0080,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,aerosol_cloud_radiation_microphysics,1091,lack,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0083,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,sampling_event_representativeness,360,why,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0090,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,aerosol_cloud_radiation_microphysics,3065,however; major; why; would like,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0091,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,aerosol_cloud_radiation_microphysics,3156,however; need; explain,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0092,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,aerosol_cloud_radiation_microphysics,1696,major; lack,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0094,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,observational_product_reanalysis_validity,1171,however; lack; clarify; limitation,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0095,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,observational_product_reanalysis_validity,585,should,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0096,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,observational_product_reanalysis_validity,1157,should; lack,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0097,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,sampling_event_representativeness,88,major,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0101,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,scale_resolution_boundary_consistency,1485,however,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0102,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,scale_resolution_boundary_consistency,1385,however; missing,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0103,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,trend_internal_variability_signal_detection,348,lack,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0104,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,scale_resolution_boundary_consistency,2870,however; lack,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0105,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,sampling_event_representativeness,1029,should; why,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0128,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,detail_audit,97,recommend,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0131,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,sampling_event_representativeness,505,should,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0132,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,detail_audit,334,clarify,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0133,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,aerosol_cloud_radiation_microphysics,621,should,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0137,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,mechanism_causality_circulation_dynamics,793,lack,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0140,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,ai_weather_climate_model_fidelity,245,recommend,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0142,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,scale_resolution_boundary_consistency,163,should,no
